timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-11T03:00:44,classical_logreg,85bdbf00-9e87-4565-a6a6-3254194c8660,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.013041006001004,8.243195020768998e-05,8.232459065960777e-06,42.5,32.393735509198336,10.0,0.00011816872562985737,9.006951649997985e-05,2.7803464183332635e-05,0.00023604170631316986,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,58.233333333333334,0.0,38.6,4.541305118136936,N,1.0,0.0
