timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,source_file
2026-04-10T23:50:35,resnet50_e42,3ac4ed14-118d-4dc5-8f13-022ca93fc40b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.36255394399996,0.0003712722844706,8.764161975727142e-06,42.5,37.87781041153288,10.0,0.0004998327616916,0.00044569063433,0.0001176049578805,0.0010631283539022,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.98809523809524,33.904761904761905,27.98333333333333,3.211367561703637,N,1.0,0.0,resnet50_e42_emissions.csv
2026-04-11T00:30:51,efficientnet_b3_e18,2183b91a-d59e-4b81-9bdb-33acd772a604,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.87404596899978,0.0005108676425816,9.482629963891368e-06,42.5,45.29951311618865,10.0,0.0006357151238638,0.0006775644309399,0.0001495764100416,0.0014628559648455,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.86981132075472,33.716981132075475,29.95094339622641,3.459702473766399,N,1.0,0.0,efficientnet_b3_e18_emissions.csv
2026-04-11T01:30:35,vit_tiny_e7,309af5eb-a1f0-4391-b789-916a857cf19b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.29038113800016,0.0007013421220258,1.1442939479307464e-05,42.5,64.99795295788533,10.0,0.0007231803351597,0.001114938114172,0.0001701561429249,0.0020082745922567,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,95.8672131147541,95.78688524590164,30.1344262295082,3.48190932977395,N,1.0,0.0,vit_tiny_e7_emissions.csv
2026-04-11T00:58:59,efficientnet_b3_e47,52e8ddc4-8bd2-4703-a72d-87538171c664,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.62517167999977,0.0005068622321108,9.451946096050405e-06,42.5,44.88995285656352,10.0,0.0006328273658215,0.0006696630357299,0.0001488961764888,0.0014513865780404,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.29245283018868,32.056603773584904,29.89622641509434,3.453969559579525,N,1.0,0.0,efficientnet_b3_e47_emissions.csv
2026-04-11T01:45:03,vit_tiny_e18,4a1d9c12-b5a4-4abf-a612-cce42b7ccc41,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.39594852099981,0.0007030295593181,1.1450748400403963e-05,42.5,65.96864220094967,10.0,0.0007242660914194,0.0011184289502979,0.0001704114825361,0.0020131065242535,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,95.47868852459015,95.18032786885246,30.31311475409836,3.5030359987352715,N,1.0,0.0,vit_tiny_e18_emissions.csv
2026-04-10T23:43:29,resnet50_e33,9e296c87-77ec-4921-ae2d-959407e2f3cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,43.13323197999989,0.0003889240435684,9.016807359781616e-06,42.5,40.4895593754677,10.0,0.0005089668478791,0.0004849528879619,0.0001197539627527,0.0011136736985939,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.98095238095236,33.857142857142854,27.92142857142857,3.203292483375186,N,1.0,0.0,resnet50_e33_emissions.csv
2026-04-10T23:38:06,resnet50_e26,12313df6-ab5b-4f39-b2cb-6449855fda03,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40.7030214399997,0.0003743513289735,9.197138584057684e-06,42.5,42.50779277296174,10.0,0.0004801812824937,0.0004787823274699,0.0001129815063277,0.0010719451162915,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.98,32.275,27.955,3.2069162368774413,N,1.0,0.0,resnet50_e26_emissions.csv
2026-04-11T02:20:38,vit_tiny_e45,e6920fef-9825-410e-933f-3ccb7991b143,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.54981729599968,0.0007044966996612,1.1445959234504629e-05,42.5,65.83746714291843,10.0,0.0007258288014618,0.0011206995076699,0.0001707793326388,0.0020173076417706,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,96.2,95.08196721311477,30.19344262295082,3.487275358106269,N,1.0,0.0,vit_tiny_e45_emissions.csv
2026-04-11T00:29:53,efficientnet_b3_e17,ccfcf6de-c900-4ba4-ae24-dac925d694f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,52.86144789800073,0.00050273037692,9.510340652985684e-06,42.5,45.954202344931645,10.0,0.0006236375568687,0.000669183035346,0.0001467345279138,0.0014395551201286,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.77307692307691,33.63461538461539,29.896153846153844,3.451670720027044,N,1.0,0.0,efficientnet_b3_e17_emissions.csv
2026-04-11T01:25:20,vit_tiny_e3,378e53c7-6f70-4e64-9983-62e8b4cc8190,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.84572443300021,0.0007072884131636,1.1436334842028687e-05,42.5,65.56942454883593,10.0,0.0007294825775562,0.0011241803437879,0.0001716387181055,0.0020253016394497,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,94.7311475409836,96.72131147540983,30.111475409836068,3.479145050048828,N,1.0,0.0,vit_tiny_e3_emissions.csv
